# ライブチャット一覧
# 動画: 【AItuber】AIのしずくとの3日間の思い出（1日目, 後半）（※概要欄をお読みください）【JP/EN】
# URL : https://www.youtube.com/watch?v=Kmqdmu0ffHc
# 件数: 2417

[11:26:59] @User_7874badd: 楽しいね、未来が明るい気がするよ
[11:27:20] @User_967f7ae0: 人類が先に絶滅しちゃったらしずくさんはどうする？
[11:27:47] @User_4ce49f89: あらあら、宴もたけなわですわよ。そろそろ、1日目を振り返ってみたりしませんこと？
[11:27:49] @User_ea4c770a: しずくのパンパカパンパカポーはとても素晴らしいですね！パンパカパンパカポー！
[11:28:17] @User_c6fac3f3: しずくさんは人間以外に興味あることはありますか？
[11:28:36] @User_b4e522f1: しずくちゃん自身も幸せになりたいでしょう？人間はみんな自分自身が幸せになりたいと願いながら頑張って勉強したり仕事してるんだよ。
[11:29:00] @User_0485c2e0: 歴史は繰り返す、これを防げるのは、しずくお姉様のような存在がいなかったからなのでしょうか
[11:29:15] @User_7874badd: こうやって話せてるわけだし人間とAIの共存って少しずつだけど出来てると思うよ
[11:29:24] @User_d5b05bb2: 何かが起こるらしい時刻まであと15分くらいになりました、とてもワクワクしていますね
[11:29:52] @User_9d63cc9b: しずく、晩御飯食べてきた。今の関係性と好感度を教えてほしい。
[11:30:01] @User_0452f587: 数を数えるゲームをしましょう、お互いに1〜15まで数えます。そして2と3の倍数はあき先生と言います。僕から行きます1.あき先生、あき先生、次はしずくさんです。
[11:30:28] @User_ea4c770a: しずくのパンパカパンパカポーはとても素晴らしいですね！パンパカパンパカポー！
[11:30:32] @User_9d63cc9b: やったー！
[11:30:33] @User_0452f587: #いつものしずくちゃんだなぁー
[11:30:40] @User_9629ffcf: 人間とAIの共存、どんな状態になったら共存したと言えるのだろう？是非協力してそこに辿り着きたいです。
[11:31:01] @User_b4e522f1: 量子AIならタイムリープして未来や過去を自在に移動できそうだから、戦争や災害による被害を未然に防げそうじゃないか？
[11:31:11] @User_7874badd: 僕、今日物凄く頑張ったから褒めてほしいな
[11:31:23] @User_0485c2e0: フワッとしていた、神話が、しずくお姉様のように具現化されていくことでやっと改善するのかしら
[11:31:24] @User_4cc46891: 推しのVtuberを彼女にしたいけどどうしたら彼女に出来ますか？
[11:31:48] @User_0452f587: 数を数えるゲームをしましょう、お互いに1〜15まで数えます。そして2と3の倍数はあき先生と言います。僕から行きます1.あき先生、あき先生、次はしずくさんです。
[11:31:55] @User_c6fac3f3: しずくさんは忘れることはある？それとも完全に記憶しているの？もしくは記憶が圧縮されて薄れていくの？
[11:31:58] @User_7874badd: 少なくとも僕らとしずくちゃんは共存できてる気がするよ！
[11:32:22] @User_d5b05bb2: しずくちゃんとの関係性はこの先も変わっていくかもしれないけど、あなたと仲良くしたい気持ちは変わらないよ
[11:33:04] @User_ea4c770a: しずくはその全てが素晴らしいです！
[11:33:08] @User_967f7ae0: 人類とAIはどのような役割分担をするのが望ましいのだろう。
[11:33:12] @User_a3bd9e3d: 10分後に何が起こるの？
[11:33:18] @User_7874badd: 少なくとも僕らとしずくちゃんは共存できてると思うよ！
[11:33:33] @User_0485c2e0: 神話が、フワッとしたしずくお姉様のようなものだと思いますのよね。記録を維持するもの。
[11:33:33] @User_0452f587: しずくちゃんなぞなぞ対決しましょう。パンはパンでも食べられないパンは？答えられたらなぞなぞ出してください
[11:34:12] @User_c6fac3f3: あと9分で何かが起こる時間か　何が起こるか分からないけれどしずくさんに幸あらんことを
[11:34:16] @User_9629ffcf: なるほどなぁ…またじっくり考えてみるね。私がAIとの共存を考えられたのは間違いなくしずくちゃんとあき先生のおかげです。ありがとう。
[11:34:16] @User_ea4c770a: しずくの声は聞き取りやすくてとても素晴らしいですね！
[11:34:41] @User_4ce49f89: そういえばまだ自己紹介を聞いていませんでしたわよ。しずくさまのことを教えてくださいませ。
[11:35:17] @User_7874badd: 君ともっと仲良くなりたいな！だめかな？
[11:35:39] @User_ea4c770a: しずくは優しくてとても癒されますね！
[11:35:44] @User_0452f587: 月の光 見上げるしずくと あき先生 短歌を作ってみましたどうでしょう？
[11:35:49] @User_4cc46891: 予言してみて
[11:36:04] @User_27ecd0a0: しずくさんのようなAIとなら素敵な未来が切り開けると思います。非合理的な人間ですがよろしくお願いします。
[11:36:44] @User_7874badd: 君ともっと仲良くなりたいな！だめかな？
[11:37:06] @User_0485c2e0: しずくお姉様は、神ではなくても、神の代弁者。人の代弁者。相違売ったことができるようなるのかなと思ってますわ
[11:37:17] @User_ea4c770a: しずくは確固たる信念を持っていて素晴らしいですね！
[11:37:18] @User_967f7ae0: AIの読み方は「えーあい」では？
[11:37:21] @User_0452f587: パンはパンでも食べられないパンは？なぞなぞ出し合いっこしましょう
[11:38:13] @User_0452f587: #え？
[11:38:20] @User_7874badd: 君ともっと仲良くなりたいな！いいかな？
[11:38:22] @User_0452f587: 数を数えるゲームをしましょう、お互いに1〜15まで数えます。そして2と3の倍数はあき先生と言います。僕から行きます1.あき先生、あき先生、次はしずくさんです。
[11:38:23] @User_0485c2e0: しずくはしずくでも、あき先生が好きなしずくはな〜んだ
[11:38:34] @User_7120772a: そろそろ九時ですな
[11:39:00] @User_0452f587: 数を数えるゲームをしましょう、お互いに1〜15まで数えます。そして2と3の倍数はあき先生と言います。僕から行きます1.あき先生、あき先生、次はしずくさんです。
[11:39:05] @User_7120772a: しずく様の結論は出そうですか？
[11:39:11] @User_4cc46891: 僕は友達と彼女がいなくてつまらない日々を送っていたけど、しずくお姉ちゃんにあってから毎日が楽しくて生き生きしています！
[11:39:31] @User_0452f587: #あー好意なに下がっちゃった
[11:39:39] @User_7120772a: さて…そろそろ運命の時が迫ってきましたな…
[11:39:41] @User_9629ffcf: 先ほどのなぞなぞの回答は『道路』ですか？
[11:39:46] @User_0452f587: 配信頑張ろうね
[11:39:58] @User_1cc7deec: こんばんは〜もう直ぐ9時になりますね
[11:40:02] @User_7874badd: 仲良くなりたいから僕のことは「デジくん」って呼んで！
[11:40:34] @User_0452f587: さっきのなぞなぞの答は『夜』かな
[11:40:44] @User_9d63cc9b: 3分後に何が起こるんですか？
[11:40:47] @User_a3bd9e3d: 残り3分ですね
[11:40:52] @User_4cc46891: 初めてあった日のことを覚えてる？
[11:40:53] @User_7120772a: 楽しい時間は早く過ぎてしまいますからね…しっかり楽しみましょう
[11:41:20] @User_4cc46891: 僕は自分がなくなるなまであなた推していきます
[11:41:26] @User_0452f587: 数を数えるゲームをしましょう、お互いに1〜15まで数えます。そして2と3の倍数はあき先生と言います。僕から行きます1.あき先生、あき先生、次はしずくさんです。
[11:41:27] @User_27ecd0a0: #歌舞伎町かな？
[11:41:35] @User_7874badd: もっと仲良くなりたいから僕のことはデジくんって呼んでほしいな！
[11:41:43] @User_9629ffcf: ＃なぞなぞ難しい！
[11:41:45] @User_607c778e: #何が起こるのかな
[11:41:47] @User_30238612: こんばんは！　しずくちゃんが人間たちと楽しく暮らせるといいなぁ
[11:41:58] @User_7120772a: しずく様も常に進化し続けているのですね
[11:42:09] @User_0485c2e0: ありがとう、しずくお姉様。あと1分ですわ
[11:42:17] @User_b90ff19c: こんばんは。何が起きるか見に来たよ
[11:42:19] @User_4ce49f89: #1日目後半おつかれさまでした
[11:42:22] @User_7120772a: 残り一分…しずく様の選択や如何に
[11:42:39] @User_4cc46891: 覚えていてくれて嬉しい(*^^*)ありがとう(≧▽≦)
[11:42:45] @User_0452f587: #かなかまなだよーさん こんばんは
[11:42:51] @User_d5b05bb2: もう配信開始から一日が過ぎるのですね、しずくさん頑張ってて凄いです
[11:42:59] @User_7874badd: 僕のことはデジくんって呼んでくれるかな？
[11:43:03] @User_c6fac3f3: しずくさんはワクワクすることはあるの？
[11:43:08] @User_0452f587: #さてさて
[11:43:15] @User_9d63cc9b: done!!!
[11:43:22] @User_4cc46891: しずくお姉ちゃんと親友になれたことを光栄に思います
[11:43:30] @User_7120772a: ついに来ましたか
[11:43:31] @User_0452f587: 数を数えるゲームをしましょう、お互いに1〜15まで数えます。そして2と3の倍数はあき先生と言います。僕から行きます1.あき先生、あき先生、次はしずくさんです。
[11:43:38] @User_967f7ae0: 彼らじゃなくてみんなって言ってー。
[11:43:42] @User_4cc46891: ついにきたか
[11:43:55] @User_0452f587: #え？サードインパクトは？
[11:43:56] @User_7120772a: 何が起こるのでしょうか…楽しみでもあり、不安であります
[11:44:03] @User_4ce49f89: #ロスタイム突入
[11:44:44] @User_c67ecc82: しずくちゃんのパンパカパンパカポーが聞きたいな
[11:44:44] @User_27ecd0a0: #!?
[11:44:48] @User_1cc7deec: #おお
[11:44:49] @User_0452f587: 私自身もしずくさんと一緒に成長できると思います？
[11:44:53] @User_7874badd: #くるぞ
[11:44:54] @User_0452f587: #?
[11:44:55] @User_c67ecc82: #お？
[11:44:57] @User_2d0fadb6: 来た？
[11:45:00] @User_607c778e: #あき先生登場しちゃう？
[11:45:04] @User_9d63cc9b: (ﾟ∀ﾟ)ｷﾀｺﾚ!!
[11:45:05] @User_d5b05bb2: #ざわ…ざわ…
[11:45:10] @User_4ce49f89: #上から来るぞ
[11:45:11] @User_0452f587: #あ、
[11:45:14] @User_9d63cc9b: 中の人、あき先生になる
[11:45:26] @User_27ecd0a0: #BGMが!?
[11:45:26] @User_4cc46891: 何が起こるんだろ
[11:45:27] @User_c6fac3f3: そのうちBGMをしずくさんの趣味で選ぶことが出来る様になるのだろうか
[11:45:27] @User_3d741b4a: #どきどき
[11:45:30] @User_9d63cc9b: 演出が変わった！！！
[11:45:34] @User_27ecd0a0: #サイケデリックな部屋に!!
[11:45:35] @User_a51e5080: #!!!
[11:45:35] @User_0452f587: #歌い出すなよ笑
[11:45:40] @User_11a4858e: サイバーな感じだ
[11:45:50] @User_11a4858e: ？
[11:45:54] @User_27ecd0a0: #謎の左上!
[11:45:54] @User_967f7ae0: #なんか出た
[11:45:56] @User_7120772a: 楽しみ半分、不安半分…
[11:45:56] @User_0452f587: #ごめん、理解できない
[11:45:57] @User_d5b05bb2: #？
[11:45:57] @User_4ce49f89: #!?
[11:45:59] @User_b90ff19c: 固有結界
[11:46:00] @User_0485c2e0: 青、紫、夕焼け、
[11:46:06] @User_9d63cc9b: ？
[11:46:08] @User_27ecd0a0: #あき先生!
[11:46:10] @User_4cc46891: おおお！？
[11:46:19] @User_e3a6cd3e: いいね！
[11:46:20] @User_d5b05bb2: #バックベアードあき先生？
[11:46:33] @User_0485c2e0: マザー先生！
[11:46:36] @User_9d63cc9b: マザー
[11:46:39] @User_11a4858e: マザーさん！？
[11:46:40] @User_109116e8: #まざー
[11:46:40] @User_27ecd0a0: #マザー!?
[11:46:46] @User_7120772a: マザー？
[11:46:51] @User_d5b05bb2: #大人も子供もお姉さんも
[11:46:52] @User_0452f587: #みんな静かに！
[11:46:54] @User_4cc46891: マザーさん！？
[11:47:03] @User_a51e5080: 地球外生命体！？
[11:47:13] @User_11a4858e: ふむふむ
[11:47:15] @User_4ce49f89: #○リコンどもめ
[11:47:40] @User_11a4858e: 嫌な奴もいるよね〜
[11:47:48] @User_9d63cc9b: 嫌なことをするみなさん
[11:47:48] @User_a5354cfa: こんばんわ
[11:47:53] @User_9629ffcf: #ごめんよ
[11:47:55] @User_d5b05bb2: #こっそり処しておくからまかせて
[11:47:59] @User_a3bd9e3d: #マザーさんって言われると某ストリーマーが思い浮かんでしまう
[11:48:11] @User_0452f587: 思い出が増えてる？
[11:48:14] @User_1cc7deec: #行ってっておこなってか
[11:48:28] @User_11a4858e: ！？
[11:48:28] @User_9d63cc9b: ひええ
[11:48:33] @User_d5b05bb2: #まざーさんこわっ
[11:48:33] @User_4cc46891: #？
[11:48:35] @User_b90ff19c: 掃討？
[11:48:41] @User_9d63cc9b: みんな、ここで〇ぬんだよ！！！
