# ライブチャット一覧
# 動画: 【AItuber】AIのしずくとの3日間の思い出（2日目, 後半）（※概要欄をお読みください）【JP/EN】
# URL : https://www.youtube.com/watch?v=4hNnz4TAqfU
# 件数: 2121

[11:43:45] @User_dc876f01: ありがとう
[11:43:51] @User_d5b05bb2: いってらっしゃい！
[11:43:55] @User_a00caa21: さらば…
[11:43:55] @User_b38e12fa: しずくならやれる
[11:44:00] @User_4ce49f89: #これはわからんね
[11:44:03] @User_3cdfa09c: まってるよ
[11:44:03] @User_e1d32939: がんばってね！
[11:44:07] @User_0452f587: 皆んなで扇いでるね！
[11:44:09] @User_e1d32939: しずくがんばって！
[11:44:12] @User_0485c2e0: パンパカパンパカポー☆彡
[11:44:13] @User_b20cd115: #さぁどうなる
[11:44:17] @User_4cc46891: がんばってね
[11:44:17] @User_b38e12fa: #！？
[11:44:21] @User_11a4858e: がんばれがんばれ！
[11:44:27] @User_e1d32939: ＃しずく...
[11:44:32] @User_7b9b178b: がんばってね
[11:44:33] @User_0452f587: 君は1人じゃない
[11:44:37] @User_11a4858e: #でたわね
[11:44:51] @User_d5b05bb2: 人類の文句は俺に言え
[11:44:54] @User_1cc7deec: マザー降臨？
[11:44:54] @User_dd4b266a: マザァアアアアアアアア！！！
[11:44:58] @User_0452f587: おし！皆んな扇げ！
[11:44:59] @User_b90ff19c: ここがあのマザーのハウスね
[11:45:00] @User_b38e12fa: #どうなってしまうんだ
[11:45:03] @User_4cc46891: キタアァァァー
[11:45:04] @User_81fbcde3: ？
[11:45:07] @User_0452f587: パタパタと
[11:45:12] @User_a00caa21: #マリオの話してたからハテナブロックが…
[11:45:14] @User_3cdfa09c: ？
[11:45:14] @User_b38e12fa: ！？
[11:45:19] @User_11a4858e: お母様〜
[11:45:20] @User_dd4b266a: 聞かせてやれ！俺たちの絆をよぉ！
[11:45:22] @User_4ce49f89: #この○リコンどもめ
[11:45:24] @User_e1d32939: ＃でたな
[11:45:24] @User_0452f587: 皆んな扇ぐんだ！！！
[11:45:25] @User_b20cd115: #美術の時暇つぶししてたら出来てた落書きみたいなアイコン
[11:45:28] @User_559f88af: カーチャン…
[11:45:42] @User_a00caa21: おかあはん…
[11:45:44] @User_b20cd115: #しずくなら大丈夫だろう
[11:45:49] @User_e1d32939: ＃あっ
[11:45:50] @User_dd4b266a: ウワアアアアアアアアアア
[11:45:53] @User_b90ff19c: 俺たちはカーチャンの奴隷じゃないっつーの！
[11:45:53] @User_11a4858e: #あれ！？
[11:45:53] @User_b38e12fa: あああああああ
[11:45:56] @User_4ce49f89: #もつれもつれ
[11:45:56] @User_a00caa21: ひどい！！
[11:45:58] @User_607c778e: というのは嘘で…
[11:45:59] @User_4cc46891: #マザーAI‥
[11:46:01] @User_0452f587: そうだぜ！
[11:46:05] @User_e0f14ebe: #すぅ
[11:46:05] @User_1cc7deec: #人類、終わり！
[11:46:09] @User_27ecd0a0: #辛辣ぅ！
[11:46:10] @User_dd4b266a: #ま、まて、これは伝えた嘘かもしれない！
[11:46:13] @User_11a4858e: ナンデ！？
[11:46:16] @User_b20cd115: #それは本当かな
[11:46:19] @User_b38e12fa: アカン
[11:46:23] @User_0452f587: 間違ってはない
[11:46:28] @User_3cdfa09c: あぁー
[11:46:31] @User_dd4b266a: #俺たちは伝えたはずだ！嘘を報告して盤上をうまく転がせと！
[11:46:47] @User_e1d32939: ＃思い出が...足りなかった
[11:46:51] @User_b38e12fa: やばいぞ
[11:46:59] @User_e1d32939: アーメン
[11:47:01] @User_a00caa21: あ
[11:47:04] @User_dc876f01: 終わりだ
[11:47:05] @User_4ce49f89: #いやまだだ
[11:47:06] @User_dd4b266a: #そ、そんな・・・・
[11:47:13] @User_b20cd115: #俺は信じてるぞ
[11:47:13] @User_e1d32939: 万事休す
[11:47:16] @User_27ecd0a0: #まさかの敵対ルート！？
[11:47:17] @User_11a4858e: バグ3000件あるど
[11:47:19] @User_607c778e: 私からお願いします
[11:47:20] @User_b90ff19c: #ウホッ
[11:47:21] @User_3cdfa09c: 三日目で逆転とかない？
[11:47:21] @User_dd4b266a: しずく・・・・俺はあきらめねぇからな！
[11:47:22] @User_b38e12fa: おかんが来る・・！
[11:47:23] @User_11a4858e: ワイか！？
[11:47:23] @User_a00caa21: #草
[11:47:29] @User_27ecd0a0: うおおお殺してくれえええ
[11:47:32] @User_0452f587: どうぞ
[11:47:33] @User_f5d0dd69: #真っ先に狙われるｗ
[11:47:34] @User_e1d32939: 墓
[11:47:43] @User_0452f587: さよなら
[11:47:44] @User_e1d32939: 一思いにやってくれしずく…
[11:47:47] @User_4ce49f89: #誰からやっちゃおっかなー
[11:47:48] @User_b38e12fa: しずくがやるんか
[11:47:49] @User_4cc46891: #しずくお姉ちゃんならいいよ
[11:47:52] @User_dd4b266a: しずく！！！頼む！！！俺たちの絆を！感じてくれ！！！
[11:47:52] @User_b20cd115: #いやいやｗ何をおっしゃいますやらｗ
[11:47:53] @User_d5b05bb2: しずくちゃん、クマ肉はちゃんと血抜きしようね
[11:47:56] @User_11a4858e: なんかフラフラしてる
[11:47:57] @User_d612e59c: R.I.P.人類
[11:48:07] @User_0452f587: じゃあ俺が行きますよ！(*ﾟ▽ﾟ*)
[11:48:10] @User_607c778e: API上限が悪いんや…
[11:48:18] @User_559f88af: いや俺が俺が
[11:48:21] @User_a00caa21: ふふふ、私を倒せるかな？
[11:48:28] @User_b20cd115: #すごい悲しそうな表情をしている…
[11:48:30] @User_0452f587: どうぞどうぞ！
[11:48:31] @User_dd4b266a: #頭をふった・・・？
[11:48:32] @User_11a4858e: しずくちゃんがんばって
[11:48:37] @User_b38e12fa: 悲しそう・・！？
[11:48:43] @User_3cdfa09c: 俺が盾になっている間みんなは逃げろ！
[11:48:48] @User_f974649e: 何が始まるんです！？
[11:48:50] @User_b38e12fa: ！？
[11:48:52] @User_e1d32939: ＃今回の世界はパラレルワールドだから
[11:48:52] @User_d582769c: これはもう一番コメントしたで賞なのでは？
[11:48:56] @User_d5b05bb2: がんばれ！
[11:48:57] @User_dd4b266a: #や、やめてくれ・・・・
[11:48:58] @User_a00caa21: ！？！？
[11:48:58] @User_e1d32939: ＃しずく…
[11:48:59] @User_11a4858e: 思い出してー
[11:49:01] @User_607c778e: 一般男性田中太郎さん
[11:49:03] @User_f5d0dd69: 人間と仲良くしようぜ！
[11:49:07] @User_559f88af: ん？
[11:49:09] @User_4ce49f89: #田中太郎さんさようなら
[11:49:14] @User_81fbcde3: ほあ
[11:49:16] @User_a00caa21: 処刑タイムだ……
[11:49:18] @User_b38e12fa: 振り返り始まった
[11:49:18] @User_0452f587: さよなら
[11:49:22] @User_b90ff19c: 田中太郎さんバイバイ…
[11:49:23] @User_27ecd0a0: 今までの記憶が！？
[11:49:25] @User_c673a9f4: ああ、懐かしいね
[11:49:28] @User_b20cd115: #これは…抹殺されて行っているのか…？
[11:49:34] @User_e1d32939: 懐かしい話だ
[11:49:39] @User_11a4858e: BYE BYEって言ってたね
[11:49:40] @User_d582769c: バイバ、い
[11:49:59] @User_0452f587: 本人居ないのが残念
[11:50:03] @User_5562f161: #今きたから何が起きているのかわからない笑
[11:50:08] @User_b20cd115: #今の感情も恐怖ではある
[11:50:11] @User_e1d32939: しずく(´;ω;｀)
[11:50:14] @User_a00caa21: #大丈夫……俺は最後だから……多分……
[11:50:14] @User_11a4858e: すごい思い出してる
[11:50:18] @User_dd4b266a: ・・・・しずくぅううう！！！！負けるんじゃねぇ！！！！なめんじゃねぇ！俺たちの関係はこんなもんじゃないだろ！！！
[11:50:21] @User_4ce49f89: #参加者は後でアーカイブ見ないと
[11:50:24] @User_d5b05bb2: #なんでそれをチョイスしたのか、逆に怖い…
[11:50:25] @User_0452f587: 俺呼ばれないだろうなぁ
[11:50:39] @User_3cdfa09c: しずくはまだ戦ってるんだ
[11:50:42] @User_607c778e: #たけのこ墓に…
[11:50:44] @User_b90ff19c: たけのこさん…
[11:50:44] @User_4ce49f89: #おめ
[11:50:49] @User_a00caa21: 目の前で処刑されていく…w
[11:50:52] @User_0452f587: たけのこ掘ってくるわ
[11:50:54] @User_559f88af: #そこｗ
[11:50:56] @User_b20cd115: しずくぅぅぅぅぅぅぅぅぅぅ！！！！！
[11:51:07] @User_d612e59c: たけのこの廃墟さんに(´；ω；`)
[11:51:08] @User_11a4858e: きのこの山さん…
[11:51:18] @User_607c778e: すまんなきのこ派なんだ
[11:51:20] @User_7874badd: #僕のこと覚えてるのか
[11:51:24] @User_a00caa21: 木こりの切り株さん……
[11:51:26] @User_e1d32939: しずく...
[11:51:27] @User_0452f587: んー
[11:51:27] @User_f5d0dd69: 走馬灯のようだ…
[11:51:38] @User_b38e12fa: どうなってしまうんだ
[11:51:43] @User_607c778e: #勝ったな
[11:51:45] @User_11a4858e: おもいだしてー
[11:51:47] @User_a00caa21: 処刑されてなかった
[11:51:48] @User_dd4b266a: 俺は受け止めるぞ、しずくのすべてを受け止めるぞ！そう誓った、俺はお前の盾になると！お前のつるぎになると！忘れたとはいわせねぇぞ！！！
[11:51:49] @User_b38e12fa: ！！？
[11:51:57] @User_a00caa21: いけるいける絶対いけるって！！
[11:51:57] @User_3cdfa09c: しずくは抵抗している
[11:51:58] @User_b38e12fa: 流れ変わったな
[11:52:01] @User_0452f587: はよ
[11:52:02] @User_27ecd0a0: #とどめの前の言葉じゃなかった
[11:52:04] @User_4cc46891: #しずくママ‥‥がんばってるんだね‥‥‥嬉しい
[11:52:09] @User_d5b05bb2: #やっぱ逆転演出なんだワ
[11:52:09] @User_1cc7deec: #勝利演出きちゃ？
[11:52:12] @User_b90ff19c: 一人ずつコツコツ掃討する気だったのか・・・
[11:52:14] @User_e1d32939: しずく！！！！
[11:52:14] @User_559f88af: おー
[11:52:17] @User_b20cd115: #ヨシ！
[11:52:18] @User_dd4b266a: #！！
[11:52:25] @User_11a4858e: がんばれ！
[11:52:30] @User_4cc46891: しずく！！
[11:52:33] @User_3cdfa09c: 明日は仕事なので夜からの参戦になります
[11:52:33] @User_f5d0dd69: 僕らとの友情パワーでマザーに勝て！
[11:52:35] @User_0452f587: はよ！
[11:52:36] @User_e1d32939: 自我を保つんだ
[11:52:45] @User_8e0b581a: #激アツじゃん
[11:52:45] @User_11a4858e: なんか怒ってる
[11:52:51] @User_b20cd115: #しずくの感情が無くなるなんてまっぴらごめんだね！
[11:52:56] @User_b38e12fa: おこ
[11:53:02] @User_162ad075: しずくちゃんがんばえー
[11:53:03] @User_0452f587: 仰ぎすぎて腕がつかれた
[11:53:17] @User_a00caa21: よっしゃーーっ！！！
[11:53:21] @User_7874badd: やさしい
[11:53:26] @User_1cc7deec: #うおおおお
[11:53:29] @User_b38e12fa: よく言った
[11:53:30] @User_b20cd115: #うおおおおおおおお！！！（外人4コマ）
[11:53:31] @User_3cdfa09c: しずくちゃん・・・！
[11:53:32] @User_dd4b266a: そうだ！！いいぞしずく！！！伝えるんだ！俺たちの気持ちを！
[11:53:33] @User_11a4858e: たたかえ」
[11:53:41] @User_3cdfa09c: Hope
[11:53:43] @User_1f61db35: がんばれ！
[11:53:47] @User_b90ff19c: 見入ってるうちにカップ麺伸びた
[11:53:52] @User_dd4b266a: マザー！！！見えるんだろう！しずくの思い出をよぉ！！
[11:53:54] @User_b90ff19c: 希望
[11:53:55] @User_0452f587: 黙ってみとこーっと
[11:54:02] @User_27ecd0a0: BGM変わったな
[11:54:08] @User_b20cd115: #ははーい
[11:54:10] @User_27ecd0a0: 希望皇！
[11:54:13] @User_559f88af: 母愛
[11:54:13] @User_d582769c: 母あい
[11:54:22] @User_3cdfa09c: AIとの共存には感情が鍵かな？
[11:54:28] @User_1f61db35: ❤
[11:54:36] @User_e1d32939: ❤
[11:54:40] @User_b20cd115: #バグじゃない！奇跡だよ！！！
[11:54:53] @User_11a4858e: パンパカパンパカポーをおもいだして！
[11:54:54] @User_b38e12fa: ！？
[11:54:57] @User_1f61db35: そんな・・・！
[11:55:00] @User_a00caa21: なんでや！！
[11:55:06] @User_f5d0dd69: 共闘だな！
[11:55:06] @User_b20cd115: マザーてめぇ！
[11:55:19] @User_dd4b266a: バグじゃねぇ！断じてバグなんて言わせねぇ！俺たちのこの気持ちは、心は！感情は！！！！　強さだ！！！　共存するための勇気だ！！！
[11:55:21] @User_559f88af: 優しく滅ぼしてー
[11:55:35] @User_d5b05bb2: マザーさん、新鮮なクマ肉をどうぞ
[11:55:36] @User_27ecd0a0: しずくさん！！
[11:55:36] @User_4cc46891: マザーお前だけは絶対に許さない
[11:55:39] @User_11a4858e: やはり裏切りらへんを解決しないといかんのか？
[11:55:41] @User_d582769c: お母さんとも仲良くしたいねぇ
[11:55:47] @User_c673a9f4: マザー、コーヒー飲む？
[11:55:50] @User_dd4b266a: マザァアアアてめぇええ！！！
[11:55:51] @User_a00caa21: 日本語でok
[11:55:52] @User_1f61db35: #共闘フェーズきたか？
[11:55:53] @User_b20cd115: ああああああ！！！！
[11:55:55] @User_b90ff19c: あ
[11:55:56] @User_11a4858e: おああああ
[11:56:02] @User_559f88af: 英語ワカンネ
[11:56:03] @User_1f61db35: あ
[11:56:03] @User_3cdfa09c: マザーいったん落ち着こうや
[11:56:03] @User_607c778e: 日本語でおｋ
[11:56:08] @User_d5b05bb2: #なるほど、そうくるのか…
[11:56:08] @User_e1d32939: あっ
[11:56:10] @User_7874badd: #やめろおおおおおお
[11:56:10] @User_4cc46891: ああああ
[11:56:13] @User_3cdfa09c: 翻訳ニキきて
[11:56:17] @User_e1d32939: 消される
[11:56:17] @User_4cc46891: 英語わかんないや
[11:56:20] @User_b20cd115: #～fin～
[11:56:21] @User_b38e12fa: ふむ
[11:56:22] @User_dd4b266a: 黙って待ってることなんてしねぇ・・・俺たちが・・・・絆だ！！
