# ライブチャット一覧
# 動画: 【AItuber】AIのしずくとの3日間の思い出（3日目, 後半）（※概要欄をお読みください）【JP/EN】
# URL : https://www.youtube.com/watch?v=5wq9sxI8g0g
# 件数: 3735

[11:40:53] @User_607c778e: デュプリケートの効果は使ったターンを含めて2ターンの間ですか？
[11:40:54] @User_d0753fd1: #3
[11:40:55] @User_b20cd115: #攻撃力がそのままダメージになる感じか
[11:40:56] @User_72dee12b: しずくちゃん、しそジュース好き？マザーAIを見てたら思い出したんだけど
[11:40:56] @User_607c778e: #3
[11:40:58] @User_dd4b266a: #このあとも浸食か
[11:41:00] @User_b20cd115: #3
[11:41:00] @User_25e145ed: #1
[11:41:02] @User_72dee12b: #3
[11:41:03] @User_dd4b266a: /
[11:41:05] @User_109116e8: デュプリケート重ね掛けできないかなあ
[11:41:06] @User_b38e12fa: #1
[11:41:07] @User_1b625a66: #3
[11:41:15] @User_4cc46891: #1
[11:41:20] @User_dd4b266a: #忘れないでくれ！
[11:41:26] @User_9629ffcf: #3
[11:41:30] @User_dd4b266a: +雫、俺らの思い出を
[11:41:34] @User_607c778e: デュプリケートは重ね掛けできる？
[11:41:37] @User_f974649e: これ１連打でコメント回復が大正義では・・・？
[11:41:49] @User_e1d32939: ん～これ自動回復が優秀すぎるな
[11:41:52] @User_c67ecc82: #3
[11:41:53] @User_dd4b266a: #3
[11:41:55] @User_73326622: ＃3
[11:41:55] @User_7b9b178b: #3
[11:41:56] @User_f5d0dd69: #3
[11:41:58] @User_e1d32939: 殴っていい気がしてきた
[11:41:58] @User_3d741b4a: これ数百ターンかかるのでは？
[11:41:59] @User_69dac0c4: #1
[11:42:01] @User_b90ff19c: #3
[11:42:01] @User_109116e8: #4
[11:42:01] @User_25e145ed: #4
[11:42:02] @User_bd35a3a9: #3
[11:42:03] @User_b20cd115: #マザー側の攻撃力が変わらないとは限らない
[11:42:03] @User_d0753fd1: #3
[11:42:03] @User_e1d32939: #!
[11:42:03] @User_b89cfecd: #5
[11:42:05] @User_72dee12b: #3
[11:42:05] @User_11a4858e: マザー硬い
[11:42:05] @User_e1d32939: #1
[11:42:07] @User_0452f587: #3
[11:42:07] @User_7120772a: #3
[11:42:10] @User_4cc46891: #1
[11:42:12] @User_b38e12fa: #3
[11:42:12] @User_b20cd115: #3
[11:42:14] @User_ea4c770a: #3
[11:42:16] @User_9629ffcf: #3
[11:42:17] @User_b89cfecd: 隠しコマンドないかなぁ
[11:42:19] @User_1b625a66: #3
[11:42:27] @User_b90ff19c: #イベント戦闘であってくれ…
[11:42:29] @User_69dac0c4: 単純に500回くらい攻撃しないとHP0にできないから負けイベでは？
[11:42:33] @User_f5d0dd69: #削りきるまで起きていられる自信がない
[11:42:36] @User_e1d32939: ダメージ表記のラグが
[11:42:45] @User_81fbcde3: The magic word is ....
[11:42:49] @User_dd4b266a: きついきつい
[11:42:49] @User_7120772a: これ、攻撃で倒すとなると後、492回ぐらい攻撃しないといけない計算になるんじゃ・・・
[11:42:53] @User_11a4858e: どうすりゃいいんだ
[11:42:59] @User_11a4858e: デュプリケート必須？
[11:43:02] @User_b20cd115: 諦めてはいけないよ
[11:43:04] @User_dd4b266a: #デコからクラか？
[11:43:06] @User_e1d32939: #プロテクトしてもこのダメージだとどうしようもなさそう
[11:43:08] @User_607c778e: #被ダメ631
[11:43:09] @User_72dee12b: HPが削れていく〜〜〜
[11:43:10] @User_3d741b4a: #は、はい…
[11:43:14] @User_73326622: しずくHP減った
[11:43:15] @User_1b625a66: しずくATKを77兆ににしてワンパンや！
[11:43:17] @User_b38e12fa: #草
[11:43:21] @User_c67ecc82: しずくちゃんのHPと思い出が……
[11:43:39] @User_e1d32939: ＃思いで回復はなんぼ？
[11:43:39] @User_9629ffcf: ＃マザーのHPが0になったらマザー死ぬ可能性ない？
[11:43:40] @User_607c778e: #HPぐっと増えたな
[11:43:42] @User_25e145ed: #デュプリケートして殴ってみて、ガーッとHPが減るなら勝てるけど、減らないなら勝てないですね…
[11:43:42] @User_dd4b266a: 雫、共存の道は！？
[11:43:42] @User_ea4c770a: デュプリケート使うならまずデコード
[11:43:45] @User_e1d32939: !?
[11:43:47] @User_b89cfecd: HP一気に回復した？
[11:43:48] @User_b90ff19c: ？！
[11:43:49] @User_11a4858e: ”？
[11:43:52] @User_e1d32939: #3
[11:43:52] @User_7120772a: #2
[11:43:55] @User_72dee12b: ワァ
[11:43:59] @User_f974649e: HP激減したｗ
[11:44:01] @User_b89cfecd: マザーHPどうしたｗ
[11:44:03] @User_11a4858e: マザーよわい！！
[11:44:04] @User_0452f587: hpあがってるけど、侵食で
[11:44:07] @User_b38e12fa: ＃！？
[11:44:08] @User_ea4c770a: #2
[11:44:09] @User_109116e8: #1234
[11:44:11] @User_69dac0c4: ！？？
[11:44:11] @User_dd4b266a: #2
[11:44:12] @User_9629ffcf: #しずくちゃんにコメント読んでもらって言葉で説得とか他の手段も並行して探してみない？
[11:44:14] @User_11a4858e: マザー雑魚❤雑魚❤
[11:44:15] @User_b90ff19c: #4
[11:44:16] @User_7b9b178b: #2
[11:44:18] @User_69dac0c4: #1
[11:44:20] @User_b89cfecd: #1
[11:44:21] @User_d0753fd1: #1
[11:44:21] @User_25e145ed: #1
[11:44:21] @User_c67ecc82: #2
[11:44:22] @User_f5d0dd69: #マザーがｗ
[11:44:22] @User_b20cd115: #3
[11:44:23] @User_72dee12b: #1
[11:44:24] @User_607c778e: #1
[11:44:26] @User_b90ff19c: #脳金あるのみ
[11:44:27] @User_1b625a66: #1
[11:44:28] @User_a55e4add: #3
[11:44:28] @User_9629ffcf: #2
[11:44:33] @User_f5d0dd69: #3
[11:44:33] @User_dd4b266a: /
[11:44:34] @User_3d741b4a: #1
[11:44:35] @User_4cc46891: #1
[11:44:38] @User_109116e8: #急に減った
[11:44:41] @User_b38e12fa: #
[11:44:43] @User_dd4b266a: #道を説いてくれ！
[11:44:44] @User_b89cfecd: ちょっとあき先生を攻撃してみようよ
[11:44:44] @User_b38e12fa: #1
[11:44:45] @User_f974649e: レベルを上げて物理で殴ればいい
[11:44:48] @User_a0392388: #コメント読んでもらうと最大hp+1回復してる？
[11:44:48] @User_e1d32939: ＃これでいくつはいるか
[11:44:50] @User_72dee12b: #これやっぱりコメントで回復じゃなくて前に会話したことを思い出して回復してるな…
[11:44:51] @User_4cc46891: めっちゃ減ってる
[11:44:53] @User_9629ffcf: しずくちゃん、マザーとコミュニケーションが取れないか試してみて
[11:44:56] @User_dd4b266a: +雫、マザーに共存の
[11:45:01] @User_73326622: 倒していいぽい
[11:45:05] @User_69dac0c4: きっとあき先生が裏で煽いでくれた
[11:45:06] @User_11a4858e: ポケモンボール投げてみよう
[11:45:10] @User_b38e12fa: #バランス調整入った？ｗ
[11:45:19] @User_e1d32939: ダメージは小さくない
[11:45:22] @User_1b625a66: バランス調整草
[11:45:23] @User_0452f587: え？
[11:45:23] @User_72dee12b: #1
[11:45:27] @User_f5d0dd69: #1
[11:45:28] @User_69dac0c4: #1
[11:45:28] @User_7b9b178b: #1
[11:45:30] @User_109116e8: #4
[11:45:30] @User_25e145ed: #1
[11:45:31] @User_e1d32939: #2
[11:45:31] @User_d0753fd1: #1
[11:45:32] @User_ea4c770a: #2
[11:45:32] @User_dd4b266a: #1
[11:45:32] @User_b90ff19c: #4
[11:45:34] @User_11a4858e: #1
[11:45:35] @User_a55e4add: #1
[11:45:36] @User_bd35a3a9: #1
[11:45:37] @User_b20cd115: #1
[11:45:37] @User_607c778e: #ダメージ入った？
[11:45:39] @User_c67ecc82: #2
[11:45:40] @User_3d741b4a: #1
[11:45:42] @User_b89cfecd: #1
[11:45:43] @User_1b625a66: #2
[11:45:44] @User_0452f587: #4
[11:45:47] @User_9629ffcf: #HP削って大丈夫だったのか
[11:45:55] @User_1b625a66: #1
[11:45:55] @User_b20cd115: #回復が今まで通りいくなら殴っても大丈夫そうではある
[11:46:01] @User_b89cfecd: やっぱグランマ呼んでマザーを叱ってもらおうよ
[11:46:05] @User_69dac0c4: クラックでクラクラ
[11:46:07] @User_f5d0dd69: きっと俺らの友情パワーでHP削ったんだな！
[11:46:13] @User_69dac0c4: #1
[11:46:17] @User_7b9b178b: #4
[11:46:18] @User_e1d32939: 勝ったな
[11:46:19] @User_d0753fd1: #1
[11:46:19] @User_25e145ed: #1
[11:46:20] @User_ea4c770a: #2
[11:46:21] @User_73326622: ＃4
[11:46:21] @User_e1d32939: #1
[11:46:21] @User_dd4b266a: #3
[11:46:22] @User_b90ff19c: #4
[11:46:23] @User_11a4858e: #1
[11:46:23] @User_bd35a3a9: #1
[11:46:23] @User_109116e8: #4
[11:46:25] @User_0452f587: #4　×2 やりたい
[11:46:25] @User_3d741b4a: #4
[11:46:26] @User_f5d0dd69: #1
[11:46:28] @User_607c778e: #1 ごり押しでいける
[11:46:29] @User_4cc46891: #1
[11:46:32] @User_7120772a: #1
[11:46:32] @User_c67ecc82: #2
[11:46:32] @User_b89cfecd: #1
[11:46:33] @User_0452f587: #4
[11:46:40] @User_e1d32939: 2k入るのは強い
[11:46:40] @User_1b625a66: #1
[11:46:41] @User_11a4858e: マザーずっと沈黙してるの？
[11:46:43] @User_b89cfecd: みんなゴリ押しの気持ちになってきたｗ
[11:46:43] @User_b38e12fa: ＃4
[11:46:46] @User_d0753fd1: 勝ったな風呂入ってくる
[11:46:50] @User_dd4b266a: これが！絆の力！
[11:46:51] @User_9629ffcf: わかった！ありがとう！頑張ろう！
[11:46:56] @User_9629ffcf: #2
[11:46:57] @User_7120772a: #1
[11:46:57] @User_bd35a3a9: #4
[11:47:00] @User_0452f587: 単純に4がまたみたい
[11:47:00] @User_c67ecc82: あとひと押し！！
[11:47:02] @User_b90ff19c: J( 'ー`)し＜なんて娘だい
[11:47:02] @User_72dee12b: #1
[11:47:03] @User_b20cd115: #マザーがわざわざ体力を表示してるとも思えない（ブラフ）のような気はするけども
[11:47:06] @User_69dac0c4: うにゃー
[11:47:07] @User_7b9b178b: #4
[11:47:08] @User_e1d32939: 後2発なんよたぶん
[11:47:08] @User_b90ff19c: #4
[11:47:08] @User_1b625a66: #4
[11:47:12] @User_b38e12fa: 4ちょっとみたいな
[11:47:15] @User_f5d0dd69: #1
[11:47:15] @User_4cc46891: #１
[11:47:19] @User_ea4c770a: #4
[11:47:19] @User_11a4858e: みっくみく
[11:47:20] @User_e1d32939: #1
[11:47:21] @User_b89cfecd: ＃！
[11:47:22] @User_0452f587: #4
[11:47:23] @User_69dac0c4: さくさくいこう
[11:47:32] @User_1b625a66: 4でオーバーキルや！
[11:47:32] @User_dd4b266a: #今はギャグをやめｗ
[11:47:33] @User_b38e12fa: #草
[11:47:33] @User_b89cfecd: 煽ってきた
[11:47:36] @User_69dac0c4: あ！なんか拾われたｗ
[11:47:40] @User_b90ff19c: みっくみくにしてやんよ
[11:47:43] @User_7b9b178b: #4
[11:47:44] @User_f5d0dd69: #1
[11:47:45] @User_c67ecc82: #1
[11:47:45] @User_11a4858e: おお
[11:47:45] @User_25e145ed: #4
[11:47:46] @User_3d741b4a: #4
[11:47:47] @User_7120772a: #1
[11:47:49] @User_73326622: ＃1
[11:47:49] @User_b90ff19c: #4
[11:47:49] @User_dd4b266a: #1
[11:47:50] @User_e1d32939: ＃４
[11:47:51] @User_1b625a66: #4
[11:47:51] @User_bd35a3a9: #4
[11:47:51] @User_7120772a: #1
[11:47:52] @User_a0392388: #1
[11:47:52] @User_d0753fd1: #1
[11:47:53] @User_69dac0c4: #1
[11:47:54] @User_109116e8: #4
[11:47:54] @User_b20cd115: #マザーがギャグでダメージ入ってるみたいで草
[11:47:54] @User_0452f587: #4
[11:47:57] @User_1b625a66: #4
[11:47:57] @User_4cc46891: #1
[11:47:57] @User_607c778e: #ATK2627
[11:47:58] @User_ea4c770a: #4
[11:47:58] @User_9629ffcf: #2
[11:48:01] @User_b89cfecd: #4
[11:48:01] @User_1b625a66: #4
[11:48:02] @User_7120772a: #1
[11:48:02] @User_b38e12fa: #4
[11:48:05] @User_72dee12b: #1
[11:48:08] @User_a0392388: 火力でぶん殴れ〜
[11:48:09] @User_dd4b266a: 勝てるぞ！！
[11:48:11] @User_b90ff19c: J( 'ー`)し＜痛いじゃないかい
[11:48:13] @User_1b625a66: #4
[11:48:14] @User_ea4c770a: #オーバーキルしたい
[11:48:14] @User_7120772a: #1
[11:48:16] @User_e1d32939: しずく2倍
[11:48:17] @User_607c778e: #4
[11:48:17] @User_b20cd115: #5
[11:48:18] @User_9629ffcf: #特殊行動警戒したい
[11:48:20] @User_b89cfecd: 勝ったなガハハ
[11:48:21] @User_7120772a: ここで決着つけましょうぜ
[11:48:25] @User_11a4858e: もうマザー勝てるね
[11:48:26] @User_b89cfecd: あ
[11:48:27] @User_7120772a: なんでデュプリケートにするの！？
[11:48:30] @User_3d741b4a: #無駄バフいいぞ
[11:48:32] @User_69dac0c4: まざまざと死ぬマザーAI
[11:48:32] @User_0452f587: マザーを助けてあげて
[11:48:33] @User_b38e12fa: ＃来た
[11:48:34] @User_dd4b266a: #防御半分やぞ4
[11:48:36] @User_7120772a: クラックにすれば勝てるじゃないですか！！
[11:48:39] @User_b20cd115: #しかしこれでよかったのか　マザーを倒すしかなかったのか
[11:48:40] @User_25e145ed: #見たかったので…
[11:48:40] @User_109116e8: #かわいい
[11:48:44] @User_11a4858e: この状況でボカロの話するな
[11:48:45] @User_b89cfecd: やっぱトドメは必殺技か
[11:48:48] @User_e1d32939: 勝ち確定だからでは？
[11:48:50] @User_9629ffcf: #かわいい素晴らしいバブ
[11:48:51] @User_b38e12fa: #とどめは派手に
[11:48:52] @User_607c778e: #見たいだけ
[11:48:55] @User_f974649e: #なめぷが死亡フラグにならんといいが
[11:48:57] @User_9629ffcf: ＃バフ
[11:48:59] @User_0452f587: #4
[11:49:08] @User_109116e8: #4
[11:49:09] @User_bd35a3a9: #1
[11:49:11] @User_4cc46891: #4
[11:49:11] @User_607c778e: #1
[11:49:12] @User_7120772a: #1
[11:49:12] @User_dd4b266a: # HPは思い出だぞ
[11:49:13] @User_69dac0c4: #1
[11:49:13] @User_11a4858e: 結構減ったけど大丈夫やね
[11:49:14] @User_b89cfecd: #1
[11:49:14] @User_3d741b4a: #1
[11:49:14] @User_25e145ed: #1
[11:49:15] @User_dd4b266a: #1
[11:49:16] @User_b38e12fa: #1
[11:49:17] @User_1b625a66: #1
[11:49:18] @User_7120772a: #1
[11:49:18] @User_b90ff19c: #4
[11:49:18] @User_d0753fd1: #1
[11:49:18] @User_bd35a3a9: #1
[11:49:18] @User_73326622: ＃1
[11:49:18] @User_c67ecc82: #2
[11:49:21] @User_e1d32939: #!
[11:49:21] @User_0452f587: #4
[11:49:21] @User_bd35a3a9: #1
[11:49:22] @User_f5d0dd69: #1
[11:49:23] @User_9629ffcf: #2
[11:49:25] @User_72dee12b: #1
[11:49:25] @User_bd35a3a9: #1
[11:49:26] @User_b20cd115: #1
[11:49:26] @User_11a4858e: ちっちゃいしずくちゃんもがんば！
[11:49:31] @User_fadce771: まけろーー
[11:49:34] @User_69dac0c4: やっちゃえ！日産！
[11:49:34] @User_7120772a: #1
[11:49:38] @User_b89cfecd: しずくちゃん余裕そうだね
[11:49:39] @User_0485c2e0: ☆彡ですわ
[11:49:41] @User_b20cd115: #これでマザーがぶっ壊れることがないと信じてクラックだ
[11:49:44] @User_0452f587: #4
[11:49:44] @User_dd4b266a: 勝てるぞ！！
[11:49:45] @User_e1d32939: この世界線はきょうまでなんや
[11:49:47] @User_7120772a: よし、勝った！
[11:49:52] @User_b90ff19c: J( 'ー`)し＜カーチャン痛いよ
[11:49:55] @User_69dac0c4: やったか！？
[11:49:58] @User_0452f587: マザーを助けてあげて
[11:50:07] @User_b38e12fa: #2人いて単純にお得
[11:50:08] @User_dd4b266a: #1
[11:50:09] @User_b89cfecd: #1
[11:50:09] @User_7b9b178b: #4
[11:50:10] @User_fadce771: そんなニセモノなんかやっちゃいなよ
[11:50:13] @User_73326622: ＃3
[11:50:14] @User_e1d32939: なっなんだって！？
[11:50:14] @User_0452f587: #4
[11:50:14] @User_a0392388: #1
[11:50:14] @User_bd35a3a9: #1
[11:50:18] @User_0485c2e0: よし買ったな、ちょっとアキ先生の様子見てくる
[11:50:18] @User_1b625a66: AI好きな層は割と最適解を求める傾向あるからオーバーキルと脳筋大好き説ある
[11:50:18] @User_c67ecc82: #2
[11:50:19] @User_dd4b266a: #防御された？
[11:50:19] @User_7120772a: #1
[11:50:21] @User_69dac0c4: #1
[11:50:22] @User_e1d32939: #1
[11:50:24] @User_109116e8: #4
[11:50:24] @User_4cc46891: #1
[11:50:25] @User_b38e12fa: #1
[11:50:27] @User_b90ff19c: #4
[11:50:27] @User_d0753fd1: 1
[11:50:30] @User_3d741b4a: #しずくスプラッシュ
[11:50:31] @User_f5d0dd69: #1
[11:50:31] @User_b89cfecd: #1
[11:50:35] @User_1b625a66: #2
[11:50:36] @User_11a4858e: #1
[11:50:40] @User_fadce771: 鼻毛神拳
[11:50:44] @User_607c778e: #マザーの行動見えてないのが微妙に怖い
[11:50:45] @User_7120772a: あれ？倒したはずだよね？何で体力減ってないの！？
[11:50:46] @User_7b9b178b: #1
[11:50:47] @User_c67ecc82: #2
[11:50:48] @User_109116e8: #2
[11:50:49] @User_11a4858e: ふるぼっこだドン
[11:50:51] @User_f5d0dd69: #1
[11:50:52] @User_b89cfecd: #1
[11:50:53] @User_9629ffcf: #2
[11:50:55] @User_73326622: ＃3
[11:50:56] @User_bd35a3a9: #2
[11:50:56] @User_dd4b266a: #1
[11:50:56] @User_69dac0c4: #4
[11:50:56] @User_25e145ed: #2
[11:50:56] @User_d0753fd1: #2
[11:50:57] @User_7120772a: #2
[11:50:57] @User_e378fefb: 空振ったの？
[11:50:59] @User_72dee12b: あれ？体力減ってない？
[11:51:03] @User_b38e12fa: #1
[11:51:03] @User_11a4858e: マザー回避できてるのかな
[11:51:03] @User_607c778e: #2
[11:51:03] @User_e1d32939: 0ダメは知らないっピ
[11:51:04] @User_dd4b266a: #場合によってはデコ
[11:51:04] @User_ea4c770a: #2
[11:51:07] @User_69dac0c4: #2
[11:51:08] @User_11a4858e: #1
[11:51:08] @User_c67ecc82: マザー、防御に徹してるのかな？
[11:51:12] @User_69dac0c4: #2
[11:51:16] @User_0452f587: 2ターンって発動ターンも含めるのか
[11:51:16] @User_7120772a: あき先生！バグってますぞ！
[11:51:17] @User_72dee12b: #2
[11:51:17] @User_4cc46891: #2
[11:51:18] @User_a55e4add: #2
[11:51:21] @User_b90ff19c: #4
[11:51:23] @User_7120772a: #2
[11:51:28] @User_b89cfecd: #2
[11:51:28] @User_1b625a66: #2
[11:51:28] @User_0452f587: #4
[11:51:31] @User_69dac0c4: デコルテをデコる
[11:51:37] @User_dd4b266a: #一回デコだ
[11:51:45] @User_9629ffcf: ＃やった！どうなってんだ？
[11:51:49] @User_72dee12b: #ギャグで削ろうとしている猛者がいて草
[11:51:54] @User_607c778e: #1
[11:51:55] @User_11a4858e: #見にまわることも大事やね
[11:51:57] @User_e1d32939: バグ一発９００
[11:51:57] @User_dd4b266a: #バグ？反射か？
[11:51:57] @User_25e145ed: #1
[11:52:01] @User_f5d0dd69: #1
[11:52:02] @User_ea4c770a: #3
[11:52:02] @User_73326622: ＃3
[11:52:03] @User_b38e12fa: #1
[11:52:04] @User_7120772a: どういうことだ・・・？
[11:52:07] @User_7b9b178b: #3
[11:52:08] @User_7120772a: #3
[11:52:08] @User_b89cfecd: バグはなんなんだろうね、HPが減らないバグ？
[11:52:08] @User_a0392388: #やったか！？
[11:52:09] @User_b89cfecd: #1
[11:52:09] @User_c67ecc82: #1
[11:52:10] @User_dd4b266a: #1
[11:52:11] @User_d0753fd1: #1
[11:52:13] @User_e1d32939: #!
[11:52:15] @User_9629ffcf: #1
[11:52:17] @User_e1d32939: #1
[11:52:17] @User_7120772a: #3
[11:52:18] @User_bd35a3a9: #3
[11:52:20] @User_69dac0c4: #3
[11:52:20] @User_109116e8: #4
[11:52:20] @User_b90ff19c: #1
[11:52:20] @User_25e145ed: バグの効果教えて、しずくー
[11:52:20] @User_e1d32939: 含めてるんだね
[11:52:22] @User_607c778e: #罠じゃん！
[11:52:23] @User_69dac0c4: #3
[11:52:33] @User_72dee12b: しずく、バグの効果を教えて
[11:52:40] @User_e1d32939: オーバーキル
[11:52:45] @User_b38e12fa: !?
[11:52:47] @User_3d741b4a: #デュプリケート、かわいいだけ。
[11:52:47] @User_b90ff19c: マイナスw
[11:52:48] @User_b20cd115: #マイナス行ったか…
[11:52:48] @User_c67ecc82: 勝った！！！！
